ID;B0;B1;B2;B3;B4;B5;B6;B7
2001;1;0;3;191;0;85;0;85
2002;2;0;1;237;0;156;0;43
2000;0;0;11;184;255;96;1;184
2002;2;0;2;93;0;206;3;238
2001;1;0;0;4;0;103;0;103
2001;1;0;1;230;0;97;0;97
2002;2;0;1;194;0;23;2;248
2015;0;55;0;45;0;0;0;1
2017;0;0;0;0;0;0;0;0
2002;2;0;3;40;2;137;2;230
2016;0;0;0;0;0;0;0;0
2001;1;0;0;57;0;145;0;145
2002;2;0;0;135;0;200;1;237
2000;0;0;253;24;0;208;0;208
2001;1;0;2;171;0;113;0;113
2002;2;0;3;231;2;199;2;233
2002;2;0;3;148;0;91;3;214
2001;1;0;3;185;0;146;0;146
2000;0;0;245;72;0;48;0;24
2001;1;0;2;84;0;191;0;191
2016;0;0;0;0;0;0;0;0
2019;0;0;0;0;0;0;0;0
2023;0;0;0;0;0;0;0;0
2003;3;0;0;0;0;0;1;104
2006;0;0;0;0;0;0;0;0
2001;1;0;3;43;0;192;0;192
2002;2;0;3;7;0;182;2;129
2000;0;0;3;232;0;208;0;0
2002;2;0;3;84;0;180;1;0
2001;1;0;3;231;0;12;0;12
2002;2;0;0;224;2;246;0;182
2001;1;0;2;30;0;79;0;79
2002;2;0;3;21;3;64;1;30
2000;0;0;11;184;255;72;0;232
2001;1;0;3;69;0;137;0;137
2002;2;0;3;29;0;247;2;148
2015;6;216;0;49;0;0;0;1
2016;0;0;0;0;0;0;0;0
2019;0;0;0;0;0;0;0;0
2002;2;0;3;225;2;113;3;167
2001;1;0;3;195;0;149;0;149
2002;2;0;1;247;1;158;2;90
2001;1;0;1;1;0;62;0;62
2002;2;0;3;225;1;8;0;74
2017;0;0;0;0;0;0;0;0
2000;0;0;11;184;255;72;0;208
2001;1;0;2;54;0;156;0;156
2002;2;0;0;188;0;242;1;209
2015;7;225;0;108;0;0;0;0
2016;0;0;0;0;0;0;0;0
2019;0;0;0;0;0;0;0;0
2004;0;156;0;200;0;56;0;13
2000;0;0;3;232;0;232;255;96
2002;2;0;1;232;2;240;0;159
2017;0;0;0;0;0;0;0;0
2001;1;0;3;146;0;165;0;165
2002;2;0;3;55;0;33;2;16
2000;0;0;253;24;255;96;0;24
2001;1;0;1;95;0;167;0;167
2002;2;0;0;169;1;89;2;51
2001;1;0;0;47;0;24;0;24
2002;2;0;0;161;3;147;2;183
2000;0;0;245;72;255;72;0;208
2001;1;0;1;38;0;161;0;161
2002;2;0;3;125;2;41;0;244
2015;4;184;0;43;0;0;0;1
2001;1;0;1;105;0;98;0;98
2002;2;0;3;45;1;86;0;98
2000;0;0;249;48;255;96;255;72
2001;1;0;0;52;0;140;0;140
2002;2;0;0;43;2;198;1;217
2001;1;0;1;40;0;80;0;80
2002;2;0;1;131;1;242;3;148
2001;1;0;2;192;0;136;0;136
2002;2;0;1;190;2;72;1;98
2006;0;0;0;0;0;0;0;0
2018;0;0;0;0;0;0;0;0
2023;0;0;0;0;0;0;0;0
2000;0;0;249;48;0;48;0;0
2001;1;0;1;180;0;179;0;179
2002;2;0;2;200;0;58;0;193
2000;0;0;253;24;1;184;0;208
2001;1;0;3;77;0;51;0;51
2002;2;0;2;227;1;108;2;106
2001;1;0;3;72;0;13;0;13
2002;2;0;2;138;3;11;2;39
2000;0;0;7;208;1;184;0;0
2001;1;0;2;25;0;178;0;178
2002;2;0;1;180;0;74;3;135
2001;1;0;1;189;0;175;0;175
2002;2;0;0;137;3;7;0;84
2017;0;0;0;0;0;0;0;0
2000;0;0;241;96;0;0;0;48
2001;1;0;3;208;0;83;0;83
2002;2;0;0;43;3;116;1;167
2015;3;173;0;14;0;0;0;0
2001;1;0;0;49;0;117;0;117
2002;2;0;0;59;0;153;2;189
2000;0;0;253;24;0;0;0;232
2001;1;0;0;249;0;54;0;54
2002;2;0;1;133;3;130;2;135
2001;1;0;2;23;0;75;0;75
2002;2;0;2;210;1;17;2;16
2003;3;0;0;0;0;0;3;81
2006;0;0;0;0;0;0;0;0
2019;0;0;0;0;0;0;0;0
2002;2;0;1;47;0;13;2;148
2000;0;0;241;96;255;72;1;184
2000;0;0;0;0;0;24;0;24
2001;1;0;3;135;0;27;0;27
2002;2;0;1;33;1;119;3;122
2001;1;0;1;110;0;150;0;150
2002;2;0;0;12;1;22;0;219
2000;0;0;249;48;0;24;0;24
2001;1;0;1;4;0;30;0;30
2002;2;0;1;85;0;72;0;206
2001;1;0;1;66;0;142;0;142
2002;2;0;0;218;1;0;1;147
2015;2;112;0;20;0;0;0;3
2016;0;0;0;0;0;0;0;0
2018;0;0;0;0;0;0;0;0
2000;0;0;0;0;0;24;255;72
2002;2;0;2;101;3;161;3;25
2017;0;0;0;0;0;0;0;0
2001;1;0;2;50;0;48;0;48
2002;2;0;2;113;0;83;3;99
2000;0;0;241;96;0;232;0;208
2001;1;0;0;93;0;62;0;62
2002;2;0;1;225;0;200;0;151
2001;1;0;1;205;0;78;0;78
2002;2;0;0;55;3;159;0;140
2003;3;0;0;0;0;0;3;93
2004;0;200;255;112;0;56;0;6
2006;0;0;0;0;0;0;0;0
2000;0;0;3;232;0;232;255;72
2001;1;0;3;154;0;39;0;39
2002;2;0;2;146;0;130;3;249
2023;0;0;0;0;0;0;0;0
2002;2;0;2;133;3;84;1;189
2005;0;0;0;0;0;0;0;0
2000;0;0;253;24;255;72;0;0
2001;1;0;0;185;0;145;0;145
2002;2;0;3;129;1;115;2;45
2001;1;0;1;199;0;143;0;143
2002;2;0;0;42;1;21;2;202
2000;0;0;245;72;255;96;0;0
2001;1;0;2;12;0;72;0;72
2002;2;0;2;56;1;110;0;212
2001;1;0;0;17;0;109;0;109
2002;2;0;3;15;1;210;2;153
2015;9;252;0;10;0;0;0;3
2017;0;0;0;0;0;0;0;0
2000;0;0;7;208;255;72;0;208
2016;0;0;0;0;0;0;0;0
2001;1;0;0;107;0;119;0;119
2002;2;0;0;123;2;134;2;137
2001;1;0;3;127;0;170;0;170
2002;2;0;3;67;3;46;0;40
2001;1;0;2;11;0;67;0;67
2002;2;0;2;53;2;133;3;52
2000;0;0;241;96;255;96;255;96
2003;3;0;0;0;0;0;0;251
2006;0;0;0;0;0;0;0;0
2004;0;100;0;100;1;44;0;66
2001;1;0;3;62;0;105;0;105
2002;2;0;1;207;1;14;1;86
2000;0;0;3;232;0;208;0;208
2000;0;0;0;0;0;0;1;184
2002;2;0;3;14;1;169;1;192
2001;1;0;1;136;0;182;0;182
2002;2;0;1;128;0;117;1;71
2000;0;0;241;96;0;48;0;24
2001;1;0;0;125;0;143;0;143
2001;1;0;0;225;0;186;0;186
2002;2;0;2;176;1;149;1;64
2015;8;211;0;10;0;0;0;5
2016;0;0;0;0;0;0;0;0
2019;0;0;0;0;0;0;0;0
2002;2;0;1;201;2;1;0;158
2002;2;0;3;30;1;228;2;179
2017;0;0;0;0;0;0;0;0
2000;0;0;241;96;0;208;255;72
2001;1;0;3;128;0;87;0;87
2002;2;0;2;229;0;2;2;19
2003;3;0;0;0;0;0;0;101
2004;0;56;0;156;0;56;0;19
2006;0;0;0;0;0;0;0;0
2001;1;0;1;141;0;124;0;124
2002;2;0;3;230;3;114;2;147
2000;0;0;0;0;0;24;0;232
2002;2;0;1;244;3;35;0;254
2005;0;0;0;0;0;0;0;0
2015;5;96;0;227;0;0;0;4
2016;0;0;0;0;0;0;0;0
2019;0;0;0;0;0;0;0;0
2023;0;0;0;0;0;0;0;0
2002;2;0;2;154;3;93;2;23
2017;0;0;0;0;0;0;0;0
2000;0;0;3;232;0;48;0;0
2001;1;0;3;219;0;61;0;61
2002;2;0;3;166;1;162;0;57
2001;1;0;3;145;0;198;0;198
2002;2;0;3;65;0;130;1;38
2000;0;0;249;48;1;184;0;208
2001;1;0;0;137;0;161;0;161
2002;2;0;0;80;3;223;2;46
2001;1;0;3;114;0;19;0;19
2002;2;0;0;20;0;231;2;90
2015;1;253;0;62;0;0;0;4
2016;0;0;0;0;0;0;0;0
2019;0;0;0;0;0;0;0;0
2000;0;0;253;24;1;184;0;24
2002;2;0;1;236;2;243;2;130
2017;0;0;0;0;0;0;0;0
2001;1;0;2;0;0;91;0;91
2002;2;0;1;85;1;244;3;186
2000;0;0;245;72;1;184;0;48
2003;3;0;0;0;0;0;2;79
2004;255;212;0;0;0;100;0;28
2001;1;0;0;115;0;101;0;101
2002;2;0;3;70;3;242;2;83
2001;1;0;0;157;0;37;0;37
2002;2;0;2;143;0;232;1;250
2000;0;0;11;184;255;96;0;24
2005;0;0;0;0;0;0;0;0
2001;1;0;1;103;0;23;0;23
2002;2;0;1;154;3;96;2;152
2015;8;207;0;112;0;0;0;4
2017;0;0;0;0;0;0;0;0
2023;0;0;0;0;0;0;0;0
2016;0;0;0;0;0;0;0;0
2001;1;0;1;66;0;48;0;48
2002;2;0;1;10;2;116;2;84
2000;0;0;11;184;0;208;0;208
2001;1;0;3;23;0;49;0;49
2002;2;0;0;82;2;76;2;174
2001;1;0;1;80;0;38;0;38
2002;2;0;3;255;1;16;3;226
2000;0;0;11;184;0;48;255;96
2001;1;0;3;35;0;74;0;74
2002;2;0;2;166;1;16;2;2
2001;1;0;2;94;0;173;0;173
2002;2;0;1;241;3;195;0;170
2000;0;0;11;184;0;24;0;24
2002;2;0;2;46;3;55;1;108
2015;9;194;0;13;0;0;0;0
2001;1;0;3;176;0;139;0;139
2002;2;0;2;189;0;167;0;124
2000;0;0;253;24;0;208;0;24
2005;0;0;0;0;0;0;0;0
2001;1;0;2;64;0;81;0;81
2002;2;0;0;57;1;44;0;82
2001;1;0;0;205;0;142;0;142
2002;2;0;2;240;2;215;1;66
2015;2;139;0;124;0;0;0;5
2016;0;0;0;0;0;0;0;0
2023;0;0;0;0;0;0;0;0
2002;2;0;3;183;1;195;0;179
2000;0;0;245;72;0;0;0;48
2000;0;0;11;184;1;184;0;48
2001;1;0;1;83;0;71;0;71
2002;2;0;0;250;0;222;0;194
2001;1;0;0;60;0;48;0;48
2002;2;0;2;57;2;225;2;203
2001;1;0;3;230;0;38;0;38
2002;2;0;2;27;0;147;0;159
2000;0;0;245;72;1;184;255;96
2001;1;0;0;204;0;74;0;74
2002;2;0;2;175;3;38;1;204
2015;8;157;0;58;0;0;0;5
2016;0;0;0;0;0;0;0;0
2019;0;0;0;0;0;0;0;0
2001;1;0;0;129;0;67;0;67
2002;2;0;0;175;2;255;2;223
2001;1;0;2;46;0;56;0;56
2003;3;0;0;0;0;0;3;45
2006;0;0;0;0;0;0;0;0
2017;0;0;0;0;0;0;0;0
2000;0;0;0;0;1;184;1;184
2001;1;0;0;106;0;107;0;107
2002;2;0;2;158;0;216;2;92
2001;1;0;3;179;0;58;0;58
2002;2;0;3;227;2;244;0;73
2000;0;0;253;24;255;72;0;208
2001;1;0;1;162;0;37;0;37
2017;0;0;0;0;0;0;0;0
2023;0;0;0;0;0;0;0;0
2001;1;0;3;173;0;127;0;127
2002;2;0;0;184;0;177;2;13
2002;2;0;0;12;1;44;0;0
2000;0;0;249;48;0;208;255;96
2001;1;0;1;59;0;19;0;19
2002;2;0;3;133;0;170;0;234
2001;1;0;0;98;0;168;0;168
2002;2;0;1;136;3;150;1;64
2000;0;0;7;208;255;72;255;72
2001;1;0;3;248;0;165;0;165
2002;2;0;1;78;3;114;0;240
2001;1;0;3;94;0;129;0;129
2002;2;0;2;20;1;142;3;50
2015;7;25;0;239;0;0;0;5
2017;0;0;0;0;0;0;0;0
2000;0;0;0;0;0;48;255;72
2016;0;0;0;0;0;0;0;0
2001;1;0;2;249;0;90;0;90
2003;3;0;0;0;0;0;0;124
2006;0;0;0;0;0;0;0;0
2002;2;0;0;117;2;12;1;74
2000;0;0;3;232;0;24;0;24
2002;2;0;1;193;1;225;2;33
2001;1;0;1;223;0;175;0;175
2002;2;0;1;46;0;160;3;43
2001;1;0;3;129;0;29;0;29
2002;2;0;0;169;1;92;0;5
2000;0;0;253;24;0;0;255;72
2001;1;0;2;24;0;88;0;88
2002;2;0;2;7;0;245;2;89
2023;0;0;0;0;0;0;0;0
2001;1;0;1;130;0;1;0;1
2002;2;0;3;98;2;238;3;123
2000;0;0;7;208;0;24;0;208
2015;8;37;0;118;0;0;0;3
2001;1;0;1;249;0;130;0;130
2002;2;0;3;212;0;149;0;145
2001;1;0;3;166;0;187;0;187
2002;2;0;1;238;1;56;2;42
2001;1;0;2;226;0;137;0;137
2002;2;0;2;218;3;203;1;19
2000;0;0;11;184;0;232;1;184
2015;7;40;0;138;0;0;0;1
2016;0;0;0;0;0;0;0;0
2019;0;0;0;0;0;0;0;0
2002;2;0;2;38;1;121;1;8
2003;3;0;0;0;0;0;2;175
2006;0;0;0;0;0;0;0;0
2017;0;0;0;0;0;0;0;0
2001;1;0;2;28;0;63;0;63
2002;2;0;0;172;2;223;2;243
2000;0;0;11;184;0;232;0;0
2001;1;0;1;184;0;199;0;199
2002;2;0;0;14;0;131;2;115
2001;1;0;2;115;0;17;0;17
2002;2;0;1;54;1;137;1;129
2000;0;0;3;232;0;0;0;208
2001;1;0;1;35;0;182;0;182
2002;2;0;2;190;2;134;3;188
2015;5;230;0;48;0;0;0;4
2016;0;0;0;0;0;0;0;0
2002;2;0;3;38;3;66;3;237
2000;0;0;241;96;0;232;255;96
2001;1;0;1;229;0;130;0;130
2002;2;0;2;68;3;184;3;242
2017;0;0;0;0;0;0;0;0
2001;1;0;3;212;0;111;0;111
2002;2;0;0;203;0;180;2;149
2000;0;0;0;0;255;96;255;96
2001;1;0;1;36;0;165;0;165
2002;2;0;3;177;3;25;2;150
2001;1;0;2;119;0;124;0;124
2002;2;0;3;78;1;191;3;229
2015;3;65;0;157;0;0;0;1
2016;0;0;0;0;0;0;0;0
2019;0;0;0;0;0;0;0;0
2003;3;0;0;0;0;0;1;245
2004;255;112;0;100;0;156;0;34
2002;2;0;0;61;2;53;2;68
2017;0;0;0;0;0;0;0;0
2001;1;0;1;7;0;175;0;175
2002;2;0;3;192;1;53;1;212
2001;1;0;1;57;0;162;0;162
2002;2;0;1;181;2;34;1;83
2000;0;0;3;232;0;232;0;0
2001;1;0;0;132;0;156;0;156
2002;2;0;3;185;2;92;3;104
2000;0;0;249;48;0;208;0;232
2001;1;0;3;96;0;178;0;178
2002;2;0;3;95;2;135;1;167
2015;8;110;0;37;0;0;0;5
2017;0;0;0;0;0;0;0;0
2002;2;0;0;28;0;39;1;185
2016;0;0;0;0;0;0;0;0
2000;0;0;3;232;0;208;1;184
2001;1;0;1;47;0;173;0;173
2002;2;0;3;147;1;189;0;172
2001;1;0;3;212;0;74;0;74
2002;2;0;0;158;1;26;1;133
2000;0;0;249;48;0;48;0;48
2001;1;0;0;193;0;97;0;97
2002;2;0;1;17;2;176;0;245
2003;3;0;0;0;0;0;0;24
2015;9;117;0;170;0;0;0;2
2018;0;0;0;0;0;0;0;0
2000;0;0;245;72;1;184;0;0
2004;0;56;0;0;255;112;0;35
2001;1;0;1;188;0;25;0;25
2002;2;0;0;186;2;101;2;76
2001;1;0;1;147;0;106;0;106
2002;2;0;1;0;3;196;1;163
2000;0;0;7;208;0;232;0;48
2001;1;0;1;180;0;153;0;153
2002;2;0;0;229;2;153;3;0
2001;1;0;3;29;0;5;0;5
2002;2;0;0;75;0;154;0;58
2000;0;0;253;24;255;96;255;96
2015;1;3;0;103;0;0;0;5
2016;0;0;0;0;0;0;0;0
2019;0;0;0;0;0;0;0;0
2002;2;0;2;19;1;163;1;165
2017;0;0;0;0;0;0;0;0
2000;0;0;253;24;0;24;0;0
2001;1;0;1;204;0;160;0;160
2002;2;0;2;56;1;180;0;64
2001;1;0;0;110;0;161;0;161
2002;2;0;2;233;0;71;0;55
2000;0;0;7;208;0;208;0;24
2001;1;0;1;6;0;165;0;165
2002;2;0;0;160;3;166;2;157
2001;1;0;0;94;0;147;0;147
2002;2;0;3;111;2;118;1;70
2004;1;44;1;44;1;44;0;22
2015;6;101;0;112;0;0;0;1
2002;2;0;2;8;1;143;3;60
2005;0;0;0;0;0;0;0;0
2001;1;0;1;155;0;5;0;5
2002;2;0;1;206;0;36;0;107
2000;0;0;3;232;255;96;0;24
2001;1;0;1;168;0;191;0;191
2002;2;0;0;10;2;219;2;135
2001;1;0;2;36;0;165;0;165
2002;2;0;1;100;0;114;1;126
2000;0;0;241;96;0;48;0;48
2001;1;0;2;172;0;186;0;186
2016;0;0;0;0;0;0;0;0
2023;0;0;0;0;0;0;0;0
2001;1;0;3;113;0;135;0;135
2002;2;0;1;141;3;206;3;209
2002;2;0;2;24;3;22;2;124
2000;0;0;245;72;255;96;0;48
2001;1;0;2;148;0;153;0;153
2002;2;0;2;116;1;67;0;139
2001;1;0;2;131;0;150;0;150
2002;2;0;2;183;1;71;0;239
2000;0;0;245;72;0;48;0;232
2001;1;0;2;201;0;71;0;71
2003;3;0;0;0;0;0;3;159
2006;0;0;0;0;0;0;0;0
2002;2;0;1;115;2;15;1;252
2001;1;0;3;192;0;138;0;138
2002;2;0;3;84;1;116;0;158
2015;3;175;0;46;0;0;0;3
2017;0;0;0;0;0;0;0;0
2000;0;0;249;48;255;96;0;232
2002;2;0;1;63;2;166;0;44
2002;2;0;2;230;2;46;2;167
2000;0;0;3;232;255;96;0;232
2016;0;0;0;0;0;0;0;0
2001;1;0;3;42;0;102;0;102
2002;2;0;1;227;0;77;0;125
2017;0;0;0;0;0;0;0;0
2023;0;0;0;0;0;0;0;0
2015;4;236;0;110;0;0;0;3
2001;1;0;2;236;0;103;0;103
2002;2;0;1;110;3;124;1;125
2000;0;0;11;184;0;0;255;72
2001;1;0;0;40;0;127;0;127
2002;2;0;1;200;1;182;0;92
2001;1;0;2;49;0;159;0;159
2002;2;0;0;153;2;18;1;253
2000;0;0;11;184;0;48;0;0
2003;3;0;0;0;0;0;2;29
2006;0;0;0;0;0;0;0;0
2004;0;200;0;56;0;200;0;29
2001;1;0;3;194;0;51;0;51
2015;4;32;0;119;0;0;0;3
2016;0;0;0;0;0;0;0;0
2019;0;0;0;0;0;0;0;0
2002;2;0;0;11;1;218;1;2
2002;2;0;2;80;2;168;3;174
2001;1;0;1;25;0;189;0;189
2002;2;0;2;114;0;113;3;9
2000;0;0;7;208;0;48;255;72
2001;1;0;3;215;0;125;0;125
2002;2;0;2;222;1;79;2;9
2001;1;0;3;128;0;42;0;42
2002;2;0;2;135;2;130;3;82
2000;0;0;0;0;1;184;0;24
2001;1;0;1;133;0;184;0;184
2002;2;0;1;72;1;31;2;249
2015;1;196;0;195;0;0;0;0
2016;0;0;0;0;0;0;0;0
2019;0;0;0;0;0;0;0;0
2001;1;0;0;101;0;60;0;60
2002;2;0;3;97;1;64;2;43
2000;0;0;249;48;0;232;0;232
2002;2;0;0;109;2;195;1;12
2017;0;0;0;0;0;0;0;0
2001;1;0;1;215;0;179;0;179
2002;2;0;3;253;1;250;3;242
2003;3;0;0;0;0;0;3;46
2004;255;112;0;100;0;0;0;75
2000;0;0;253;24;0;48;0;232
2005;0;0;0;0;0;0;0;0
2001;1;0;3;226;0;129;0;129
2002;2;0;2;36;1;87;3;160
2001;1;0;0;251;0;23;0;23
2002;2;0;3;170;3;120;0;205
2015;8;90;0;16;0;0;0;2
2016;0;0;0;0;0;0;0;0
2019;0;0;0;0;0;0;0;0
2000;0;0;7;208;255;72;0;48
2001;1;0;2;26;0;65;0;65
2002;2;0;0;102;0;229;3;54
2017;0;0;0;0;0;0;0;0
2001;1;0;3;225;0;5;0;5
2002;2;0;1;241;2;207;0;226
2001;1;0;3;237;0;68;0;68
2002;2;0;0;158;3;252;1;143
2000;0;0;245;72;0;48;1;184
2001;1;0;1;106;0;87;0;87
2002;2;0;2;160;0;240;2;185
2000;0;0;11;184;255;96;255;96
2001;1;0;3;32;0;76;0;76
2002;2;0;1;44;2;60;1;16
2015;6;246;0;185;0;0;0;1
2017;0;0;0;0;0;0;0;0
2023;0;0;0;0;0;0;0;0
2002;2;0;0;33;3;82;3;2
2000;0;0;253;24;0;48;1;184
2016;0;0;0;0;0;0;0;0
2001;1;0;2;131;0;137;0;137
2002;2;0;1;255;2;69;2;179
2003;3;0;0;0;0;0;0;208
2004;0;100;0;0;0;56;0;73
2006;0;0;0;0;0;0;0;0
2001;1;0;3;224;0;163;0;163
2002;2;0;3;163;1;224;3;162
2002;2;0;1;238;3;107;3;75
2005;0;0;0;0;0;0;0;0
2001;1;0;2;201;0;57;0;57
2002;2;0;3;213;0;46;1;32
2017;0;0;0;0;0;0;0;0
2000;0;0;245;72;255;96;255;96
2015;6;34;0;150;0;0;0;0
2001;1;0;2;101;0;38;0;38
2002;2;0;1;253;2;218;3;37
2001;1;0;0;235;0;168;0;168
2002;2;0;0;133;1;136;3;37
2000;0;0;7;208;255;96;0;208
2001;1;0;0;246;0;160;0;160
2002;2;0;1;186;2;233;3;32
2001;1;0;2;205;0;122;0;122
2002;2;0;0;14;0;88;2;43
2000;0;0;11;184;255;72;255;72
2015;0;33;0;20;0;0;0;4
2016;0;0;0;0;0;0;0;0
2018;0;0;0;0;0;0;0;0
2002;2;0;0;129;0;47;2;82
2002;2;0;2;49;1;232;1;114
2017;0;0;0;0;0;0;0;0
2003;3;0;0;0;0;0;2;202
2004;255;112;0;0;0;156;0;11
2006;0;0;0;0;0;0;0;0
2002;2;0;3;56;1;89;3;163
2005;0;0;0;0;0;0;0;0
2000;0;0;7;208;0;48;0;208
2001;1;0;1;153;0;167;0;167
2002;2;0;1;194;0;203;0;121
2001;1;0;0;1;0;141;0;141
2002;2;0;1;92;2;139;3;88
2015;4;178;0;14;0;0;0;5
2016;0;0;0;0;0;0;0;0
2019;0;0;0;0;0;0;0;0
2001;1;0;2;49;0;103;0;103
2002;2;0;1;238;3;253;1;99
2017;0;0;0;0;0;0;0;0
2001;1;0;1;140;0;98;0;98
2002;2;0;2;239;0;88;3;116
2000;0;0;253;24;0;24;0;208
2002;2;0;3;44;1;0;0;7
2001;1;0;3;211;0;142;0;142
2001;1;0;3;209;0;136;0;136
2002;2;0;0;200;1;159;2;174
2000;0;0;249;48;0;0;0;24
2001;1;0;3;169;0;75;0;75
2002;2;0;2;98;2;178;2;172
2015;9;219;0;126;0;0;0;4
2016;0;0;0;0;0;0;0;0
2019;0;0;0;0;0;0;0;0
2023;0;0;0;0;0;0;0;0
2000;0;0;3;232;0;24;255;96
2017;0;0;0;0;0;0;0;0
2003;3;0;0;0;0;0;2;32
2002;2;0;3;126;1;225;2;120
2004;1;44;0;56;0;100;0;2
2001;1;0;0;66;0;151;0;151
2002;2;0;1;118;1;87;3;129
2000;0;0;249;48;0;24;0;232
2001;1;0;1;255;0;122;0;122
2002;2;0;0;160;3;65;3;39
2001;1;0;2;131;0;128;0;128
2002;2;0;1;133;2;149;0;55
2015;7;178;0;47;0;0;0;5
2018;0;0;0;0;0;0;0;0
2000;0;0;253;24;0;24;1;184
2016;0;0;0;0;0;0;0;0
2001;1;0;1;25;0;32;0;32
2002;2;0;3;245;0;83;1;162
2001;1;0;0;47;0;90;0;90
2002;2;0;0;91;1;198;3;194
2000;0;0;11;184;0;0;0;0
2001;1;0;2;189;0;14;0;14
2002;2;0;2;39;0;124;0;2
2001;1;0;0;10;0;173;0;173
2002;2;0;3;57;2;83;3;148
2000;0;0;11;184;0;0;255;72
2001;1;0;0;46;0;126;0;126
2002;2;0;1;229;1;247;0;110
2017;0;0;0;0;0;0;0;0
2023;0;0;0;0;0;0;0;0
2001;1;0;3;20;0;63;0;63
2000;0;0;249;48;255;96;0;232
2015;8;240;0;39;0;0;0;3
2001;1;0;3;1;0;81;0;81
2002;2;0;0;118;3;28;0;144
2001;1;0;0;184;0;151;0;151
2002;2;0;2;70;0;155;0;43
2000;0;0;0;0;0;48;0;48
2001;1;0;0;197;0;145;0;145
2002;2;0;0;129;3;41;3;242
2015;6;74;0;196;0;0;0;3
2016;0;0;0;0;0;0;0;0
2002;2;0;1;121;0;53;3;152
2017;0;0;0;0;0;0;0;0
2001;1;0;3;136;0;49;0;49
2002;2;0;3;141;0;166;2;118
2000;0;0;253;24;0;48;0;48
2001;1;0;3;102;0;38;0;38
2002;2;0;2;179;0;124;2;5
2001;1;0;2;150;0;49;0;49
2002;2;0;3;150;1;34;3;206
2000;0;0;7;208;0;208;255;96
2002;2;0;3;83;2;215;1;188
2001;1;0;1;135;0;147;0;147
2015;1;196;0;181;0;0;0;0
2016;0;0;0;0;0;0;0;0
2019;0;0;0;0;0;0;0;0
2001;1;0;3;46;0;159;0;159
2002;2;0;1;114;1;161;2;133
2006;0;0;0;0;0;0;0;0
2017;0;0;0;0;0;0;0;0
2000;0;0;11;184;0;48;255;72
2001;1;0;3;169;0;114;0;114
2001;1;0;2;75;0;166;0;166
2002;2;0;0;75;1;45;1;66
2002;2;0;3;45;1;35;3;171
2000;0;0;11;184;0;24;0;0
2001;1;0;1;243;0;104;0;104
2002;2;0;1;20;3;75;0;135
2001;1;0;3;185;0;122;0;122
2002;2;0;0;226;1;14;1;30
2015;1;214;0;103;0;0;0;5
2016;0;0;0;0;0;0;0;0
2002;2;0;0;198;0;168;2;70
2001;1;0;0;59;0;34;0;34
2002;2;0;3;122;1;55;1;118
2017;0;0;0;0;0;0;0;0
2000;0;0;0;0;0;208;0;208
2001;1;0;0;18;0;3;0;3
2002;2;0;0;202;3;165;3;180
2001;1;0;1;112;0;45;0;45
2002;2;0;1;141;1;75;3;149
2000;0;0;249;48;0;48;0;48
2001;1;0;3;26;0;63;0;63
2015;0;76;0;53;0;0;0;1
2018;0;0;0;0;0;0;0;0
2003;3;0;0;0;0;0;1;21
2004;255;112;0;56;0;56;0;44
2001;1;0;3;150;0;57;0;57
2002;2;0;2;46;0;238;0;51
2000;0;0;245;72;0;24;0;48
2002;2;0;2;19;3;45;0;168
2001;1;0;3;124;0;162;0;162
2002;2;0;0;90;1;44;2;28
2001;1;0;1;36;0;58;0;58
2002;2;0;3;113;2;218;0;119
2000;0;0;3;232;0;48;255;72
2001;1;0;0;132;0;101;0;101
2002;2;0;2;94;0;222;0;238
2001;1;0;2;46;0;89;0;89
2002;2;0;0;229;3;173;1;86
2017;0;0;0;0;0;0;0;0
2000;0;0;253;24;255;96;0;232
2015;3;0;0;60;0;0;0;1
2001;1;0;0;27;0;160;0;160
2002;2;0;3;118;3;7;3;147
2001;1;0;0;245;0;137;0;137
2002;2;0;3;129;2;98;2;93
2000;0;0;3;232;255;72;1;184
2001;1;0;2;130;0;20;0;20
2002;2;0;2;191;1;155;3;114
2001;1;0;2;36;0;104;0;104
2002;2;0;0;22;3;67;3;53
2000;0;0;11;184;0;208;0;48
2003;3;0;0;0;0;0;2;5
2002;2;0;2;90;1;9;1;141
2004;0;0;0;100;255;112;0;61
2000;0;0;253;24;0;232;0;48
2001;1;0;1;172;0;47;0;47
2002;2;0;1;172;1;101;1;121
2001;1;0;1;153;0;102;0;102
2002;2;0;2;130;1;126;2;211
2000;0;0;245;72;0;208;255;72
2001;1;0;1;221;0;74;0;74
2001;1;0;0;9;0;65;0;65
2002;2;0;1;99;1;14;2;40
2002;2;0;1;238;3;53;2;64
2002;2;0;2;175;2;108;2;196
2001;1;0;2;191;0;172;0;172
2000;0;0;249;48;1;184;0;0
2001;1;0;1;150;0;24;0;24
2002;2;0;0;217;0;108;1;52
2001;1;0;2;32;0;31;0;31
2002;2;0;1;244;1;142;0;122
2000;0;0;253;24;255;96;0;232
2003;3;0;0;0;0;0;2;242
2017;0;0;0;0;0;0;0;0
2023;0;0;0;0;0;0;0;0
2001;1;0;1;23;0;190;0;190
2002;2;0;1;74;1;205;3;132
2004;0;200;255;112;0;100;0;30
2000;0;0;3;232;0;48;255;96
2001;1;0;0;100;0;28;0;28
2002;2;0;2;54;2;113;0;224
2001;1;0;3;21;0;8;0;8
2002;2;0;2;222;1;200;0;105
